ActorID,sentence,emotion,intensity,path
1054,TSI,disgust,XX,AudioWAV/1054_TSI_DIS_XX.wav
1072,IEO,disgust,MD,AudioWAV/1072_IEO_DIS_MD.wav
1063,IEO,disgust,HI,AudioWAV/1063_IEO_DIS_HI.wav
1082,IEO,angry,HI,AudioWAV/1082_IEO_ANG_HI.wav
1090,IWL,neutral,XX,AudioWAV/1090_IWL_NEU_XX.wav
1058,IOM,angry,XX,AudioWAV/1058_IOM_ANG_XX.wav
1009,ITS,disgust,XX,AudioWAV/1009_ITS_DIS_XX.wav
1088,ITS,sad,XX,AudioWAV/1088_ITS_SAD_XX.wav
1039,MTI,happy,XX,AudioWAV/1039_MTI_HAP_XX.wav
1091,TAI,angry,XX,AudioWAV/1091_TAI_ANG_XX.wav
1084,TAI,angry,XX,AudioWAV/1084_TAI_ANG_XX.wav
1014,TIE,sad,XX,AudioWAV/1014_TIE_SAD_XX.wav
1005,WSI,disgust,XX,AudioWAV/1005_WSI_DIS_XX.wav
1084,WSI,sad,XX,AudioWAV/1084_WSI_SAD_XX.wav
1091,WSI,sad,XX,AudioWAV/1091_WSI_SAD_XX.wav
1080,TIE,disgust,XX,AudioWAV/1080_TIE_DIS_XX.wav
1013,TIE,fear,XX,AudioWAV/1013_TIE_FEA_XX.wav
1006,TIE,fear,XX,AudioWAV/1006_TIE_FEA_XX.wav
1032,TIE,happy,XX,AudioWAV/1032_TIE_HAP_XX.wav
1027,TIE,happy,XX,AudioWAV/1027_TIE_HAP_XX.wav
1025,ITH,neutral,XX,AudioWAV/1025_ITH_NEU_XX.wav
1030,ITH,neutral,XX,AudioWAV/1030_ITH_NEU_XX.wav
1083,WSI,fear,XX,AudioWAV/1083_WSI_FEA_XX.wav
1054,IEO,disgust,LO,AudioWAV/1054_IEO_DIS_LO.wav
1072,ITH,angry,XX,AudioWAV/1072_ITH_ANG_XX.wav
1083,DFA,fear,XX,AudioWAV/1083_DFA_FEA_XX.wav
1007,ITH,sad,XX,AudioWAV/1007_ITH_SAD_XX.wav
1012,ITH,sad,XX,AudioWAV/1012_ITH_SAD_XX.wav
1014,IEO,neutral,XX,AudioWAV/1014_IEO_NEU_XX.wav
1091,DFA,sad,XX,AudioWAV/1091_DFA_SAD_XX.wav
1023,TIE,neutral,XX,AudioWAV/1023_TIE_NEU_XX.wav
1084,DFA,sad,XX,AudioWAV/1084_DFA_SAD_XX.wav
1074,TIE,angry,XX,AudioWAV/1074_TIE_ANG_XX.wav
1048,IWW,angry,XX,AudioWAV/1048_IWW_ANG_XX.wav
1005,DFA,disgust,XX,AudioWAV/1005_DFA_DIS_XX.wav
1034,ITH,happy,XX,AudioWAV/1034_ITH_HAP_XX.wav
1015,ITH,fear,XX,AudioWAV/1015_ITH_FEA_XX.wav
1005,WSI,sad,XX,AudioWAV/1005_WSI_SAD_XX.wav
1014,TIE,disgust,XX,AudioWAV/1014_TIE_DIS_XX.wav
1046,IEO,fear,LO,AudioWAV/1046_IEO_FEA_LO.wav
1070,DFA,angry,XX,AudioWAV/1070_DFA_ANG_XX.wav
1065,DFA,angry,XX,AudioWAV/1065_DFA_ANG_XX.wav
1072,IEO,happy,LO,AudioWAV/1072_IEO_HAP_LO.wav
1084,WSI,disgust,XX,AudioWAV/1084_WSI_DIS_XX.wav
1032,DFA,neutral,XX,AudioWAV/1032_DFA_NEU_XX.wav
1027,DFA,neutral,XX,AudioWAV/1027_DFA_NEU_XX.wav
1080,TIE,sad,XX,AudioWAV/1080_TIE_SAD_XX.wav
1091,WSI,disgust,XX,AudioWAV/1091_WSI_DIS_XX.wav
1017,WSI,fear,XX,AudioWAV/1017_WSI_FEA_XX.wav
1023,WSI,happy,XX,AudioWAV/1023_WSI_HAP_XX.wav
1087,TIE,fear,XX,AudioWAV/1087_TIE_FEA_XX.wav
1054,IEO,sad,LO,AudioWAV/1054_IEO_SAD_LO.wav
1080,IEO,neutral,XX,AudioWAV/1080_IEO_NEU_XX.wav
1017,DFA,fear,XX,AudioWAV/1017_DFA_FEA_XX.wav
1034,IEO,angry,LO,AudioWAV/1034_IEO_ANG_LO.wav
1007,ITH,disgust,XX,AudioWAV/1007_ITH_DIS_XX.wav
1023,DFA,happy,XX,AudioWAV/1023_DFA_HAP_XX.wav
1012,ITH,disgust,XX,AudioWAV/1012_ITH_DIS_XX.wav
1081,ITH,fear,XX,AudioWAV/1081_ITH_FEA_XX.wav
1027,WSI,neutral,XX,AudioWAV/1027_WSI_NEU_XX.wav
1091,DFA,disgust,XX,AudioWAV/1091_DFA_DIS_XX.wav
1084,DFA,disgust,XX,AudioWAV/1084_DFA_DIS_XX.wav
1032,WSI,neutral,XX,AudioWAV/1032_WSI_NEU_XX.wav
1065,WSI,angry,XX,AudioWAV/1065_WSI_ANG_XX.wav
1070,WSI,angry,XX,AudioWAV/1070_WSI_ANG_XX.wav
1005,DFA,sad,XX,AudioWAV/1005_DFA_SAD_XX.wav
1069,ITS,angry,XX,AudioWAV/1069_ITS_ANG_XX.wav
1075,IEO,fear,MD,AudioWAV/1075_IEO_FEA_MD.wav
1060,IEO,fear,MD,AudioWAV/1060_IEO_FEA_MD.wav
1015,IWL,happy,XX,AudioWAV/1015_IWL_HAP_XX.wav
1054,IEO,happy,MD,AudioWAV/1054_IEO_HAP_MD.wav
1070,TAI,sad,XX,AudioWAV/1070_TAI_SAD_XX.wav
1034,IWL,fear,XX,AudioWAV/1034_IWL_FEA_XX.wav
1065,TAI,sad,XX,AudioWAV/1065_TAI_SAD_XX.wav
1071,IEO,fear,HI,AudioWAV/1071_IEO_FEA_HI.wav
1045,IEO,happy,HI,AudioWAV/1045_IEO_HAP_HI.wav
1054,TSI,sad,XX,AudioWAV/1054_TSI_SAD_XX.wav
1056,TAI,happy,XX,AudioWAV/1056_TAI_HAP_XX.wav
1072,IEO,sad,MD,AudioWAV/1072_IEO_SAD_MD.wav
1043,TAI,happy,XX,AudioWAV/1043_TAI_HAP_XX.wav
1077,TAI,fear,XX,AudioWAV/1077_TAI_FEA_XX.wav
1062,TAI,fear,XX,AudioWAV/1062_TAI_FEA_XX.wav
1063,IEO,sad,HI,AudioWAV/1063_IEO_SAD_HI.wav
1072,TSI,happy,XX,AudioWAV/1072_TSI_HAP_XX.wav
1046,TSI,fear,XX,AudioWAV/1046_TSI_FEA_XX.wav
1012,IEO,angry,MD,AudioWAV/1012_IEO_ANG_MD.wav
1007,IEO,angry,MD,AudioWAV/1007_IEO_ANG_MD.wav
1046,IWL,angry,XX,AudioWAV/1046_IWL_ANG_XX.wav
1003,IEO,angry,HI,AudioWAV/1003_IEO_ANG_HI.wav
1016,IEO,angry,HI,AudioWAV/1016_IEO_ANG_HI.wav
1005,TAI,angry,XX,AudioWAV/1005_TAI_ANG_XX.wav
1009,ITS,sad,XX,AudioWAV/1009_ITS_SAD_XX.wav
1052,TAI,neutral,XX,AudioWAV/1052_TAI_NEU_XX.wav
1047,TAI,neutral,XX,AudioWAV/1047_TAI_NEU_XX.wav
1063,TSI,neutral,XX,AudioWAV/1063_TSI_NEU_XX.wav
1088,ITS,disgust,XX,AudioWAV/1088_ITS_DIS_XX.wav
1034,TSI,angry,XX,AudioWAV/1034_TSI_ANG_XX.wav
1032,MTI,neutral,XX,AudioWAV/1032_MTI_NEU_XX.wav
1027,MTI,neutral,XX,AudioWAV/1027_MTI_NEU_XX.wav
1079,IEO,disgust,HI,AudioWAV/1079_IEO_DIS_HI.wav
1070,MTI,angry,XX,AudioWAV/1070_MTI_ANG_XX.wav
1065,MTI,angry,XX,AudioWAV/1065_MTI_ANG_XX.wav
1030,IOM,fear,XX,AudioWAV/1030_IOM_FEA_XX.wav
1068,IEO,disgust,MD,AudioWAV/1068_IEO_DIS_MD.wav
1025,IOM,fear,XX,AudioWAV/1025_IOM_FEA_XX.wav
1029,IWL,disgust,XX,AudioWAV/1029_IWL_DIS_XX.wav
1037,IOM,sad,XX,AudioWAV/1037_IOM_SAD_XX.wav
1087,ITS,sad,XX,AudioWAV/1087_ITS_SAD_XX.wav
1023,MTI,happy,XX,AudioWAV/1023_MTI_HAP_XX.wav
1017,MTI,fear,XX,AudioWAV/1017_MTI_FEA_XX.wav
1042,IOM,angry,XX,AudioWAV/1042_IOM_ANG_XX.wav
1006,ITS,disgust,XX,AudioWAV/1006_ITS_DIS_XX.wav
1013,ITS,disgust,XX,AudioWAV/1013_ITS_DIS_XX.wav
1015,IOM,neutral,XX,AudioWAV/1015_IOM_NEU_XX.wav
1089,IEO,angry,MD,AudioWAV/1089_IEO_ANG_MD.wav
1005,MTI,sad,XX,AudioWAV/1005_MTI_SAD_XX.wav
1080,ITS,fear,XX,AudioWAV/1080_ITS_FEA_XX.wav
1091,MTI,disgust,XX,AudioWAV/1091_MTI_DIS_XX.wav
1084,MTI,disgust,XX,AudioWAV/1084_MTI_DIS_XX.wav
1020,IWW,fear,XX,AudioWAV/1020_IWW_FEA_XX.wav
1035,IWW,fear,XX,AudioWAV/1035_IWW_FEA_XX.wav
1014,IWW,happy,XX,AudioWAV/1014_IWW_HAP_XX.wav
1068,ITH,angry,XX,AudioWAV/1068_ITH_ANG_XX.wav
1009,TIE,fear,XX,AudioWAV/1009_TIE_FEA_XX.wav
1027,IWW,sad,XX,AudioWAV/1027_IWW_SAD_XX.wav
1032,IWW,sad,XX,AudioWAV/1032_IWW_SAD_XX.wav
1047,IWW,angry,XX,AudioWAV/1047_IWW_ANG_XX.wav
1052,IWW,angry,XX,AudioWAV/1052_IWW_ANG_XX.wav
1005,IWW,neutral,XX,AudioWAV/1005_IWW_NEU_XX.wav
1039,TIE,neutral,XX,AudioWAV/1039_TIE_NEU_XX.wav
1008,ITH,sad,XX,AudioWAV/1008_ITH_SAD_XX.wav
1089,ITH,disgust,XX,AudioWAV/1089_ITH_DIS_XX.wav
1082,ITH,angry,XX,AudioWAV/1082_ITH_ANG_XX.wav
1047,WSI,happy,XX,AudioWAV/1047_WSI_HAP_XX.wav
1052,WSI,happy,XX,AudioWAV/1052_WSI_HAP_XX.wav
1066,WSI,fear,XX,AudioWAV/1066_WSI_FEA_XX.wav
1025,IEO,sad,LO,AudioWAV/1025_IEO_SAD_LO.wav
1030,IEO,sad,LO,AudioWAV/1030_IEO_SAD_LO.wav
1070,TIE,disgust,XX,AudioWAV/1070_TIE_DIS_XX.wav
1074,WSI,sad,XX,AudioWAV/1074_WSI_SAD_XX.wav
1065,TIE,disgust,XX,AudioWAV/1065_TIE_DIS_XX.wav
1003,IEO,happy,LO,AudioWAV/1003_IEO_HAP_LO.wav
1016,IEO,happy,LO,AudioWAV/1016_IEO_HAP_LO.wav
1014,DFA,angry,XX,AudioWAV/1014_DFA_ANG_XX.wav
1037,IEO,fear,LO,AudioWAV/1037_IEO_FEA_LO.wav
1056,DFA,neutral,XX,AudioWAV/1056_DFA_NEU_XX.wav
1043,DFA,neutral,XX,AudioWAV/1043_DFA_NEU_XX.wav
1059,IWW,disgust,XX,AudioWAV/1059_IWW_DIS_XX.wav
1043,WSI,neutral,XX,AudioWAV/1043_WSI_NEU_XX.wav
1056,WSI,neutral,XX,AudioWAV/1056_WSI_NEU_XX.wav
1014,WSI,angry,XX,AudioWAV/1014_WSI_ANG_XX.wav
1091,TIE,angry,XX,AudioWAV/1091_TIE_ANG_XX.wav
1084,TIE,angry,XX,AudioWAV/1084_TIE_ANG_XX.wav
1074,DFA,sad,XX,AudioWAV/1074_DFA_SAD_XX.wav
1052,DFA,happy,XX,AudioWAV/1052_DFA_HAP_XX.wav
1063,ITH,disgust,XX,AudioWAV/1063_ITH_DIS_XX.wav
1047,DFA,happy,XX,AudioWAV/1047_DFA_HAP_XX.wav
1045,IEO,angry,LO,AudioWAV/1045_IEO_ANG_LO.wav
1066,DFA,fear,XX,AudioWAV/1066_DFA_FEA_XX.wav
1013,TAI,fear,XX,AudioWAV/1013_TAI_FEA_XX.wav
1042,IWL,sad,XX,AudioWAV/1042_IWL_SAD_XX.wav
1006,TAI,fear,XX,AudioWAV/1006_TAI_FEA_XX.wav
1032,TAI,happy,XX,AudioWAV/1032_TAI_HAP_XX.wav
1016,IEO,sad,MD,AudioWAV/1016_IEO_SAD_MD.wav
1003,IEO,sad,MD,AudioWAV/1003_IEO_SAD_MD.wav
1027,TAI,happy,XX,AudioWAV/1027_TAI_HAP_XX.wav
1037,TSI,fear,XX,AudioWAV/1037_TSI_FEA_XX.wav
1082,IEO,disgust,MD,AudioWAV/1082_IEO_DIS_MD.wav
1003,TSI,happy,XX,AudioWAV/1003_TSI_HAP_XX.wav
1007,IEO,sad,HI,AudioWAV/1007_IEO_SAD_HI.wav
1012,IEO,sad,HI,AudioWAV/1012_IEO_SAD_HI.wav
1016,TSI,happy,XX,AudioWAV/1016_TSI_HAP_XX.wav
1030,IEO,happy,MD,AudioWAV/1030_IEO_HAP_MD.wav
1045,IWL,fear,XX,AudioWAV/1045_IWL_FEA_XX.wav
1014,TAI,sad,XX,AudioWAV/1014_TAI_SAD_XX.wav
1025,IEO,happy,MD,AudioWAV/1025_IEO_HAP_MD.wav
1071,IWL,happy,XX,AudioWAV/1071_IWL_HAP_XX.wav
1025,TSI,sad,XX,AudioWAV/1025_TSI_SAD_XX.wav
1030,TSI,sad,XX,AudioWAV/1030_TSI_SAD_XX.wav
1034,IEO,happy,HI,AudioWAV/1034_IEO_HAP_HI.wav
1015,IEO,fear,HI,AudioWAV/1015_IEO_FEA_HI.wav
1080,TAI,disgust,XX,AudioWAV/1080_TAI_DIS_XX.wav
1074,TAI,angry,XX,AudioWAV/1074_TAI_ANG_XX.wav
1078,ITS,sad,XX,AudioWAV/1078_ITS_SAD_XX.wav
1023,TAI,neutral,XX,AudioWAV/1023_TAI_NEU_XX.wav
1007,TSI,neutral,XX,AudioWAV/1007_TSI_NEU_XX.wav
1012,TSI,neutral,XX,AudioWAV/1012_TSI_NEU_XX.wav
1045,TSI,angry,XX,AudioWAV/1045_TSI_ANG_XX.wav
1060,IWL,neutral,XX,AudioWAV/1060_IWL_NEU_XX.wav
1075,IWL,neutral,XX,AudioWAV/1075_IWL_NEU_XX.wav
1037,IWL,angry,XX,AudioWAV/1037_IWL_ANG_XX.wav
1063,IEO,angry,MD,AudioWAV/1063_IEO_ANG_MD.wav
1072,IEO,angry,HI,AudioWAV/1072_IEO_ANG_HI.wav
1083,ITS,angry,XX,AudioWAV/1083_ITS_ANG_XX.wav
1046,IOM,sad,XX,AudioWAV/1046_IOM_SAD_XX.wav
1056,MTI,neutral,XX,AudioWAV/1056_MTI_NEU_XX.wav
1043,MTI,neutral,XX,AudioWAV/1043_MTI_NEU_XX.wav
1014,MTI,angry,XX,AudioWAV/1014_MTI_ANG_XX.wav
1008,IEO,disgust,HI,AudioWAV/1008_IEO_DIS_HI.wav
1088,TAI,fear,XX,AudioWAV/1088_TAI_FEA_XX.wav
1089,IEO,sad,HI,AudioWAV/1089_IEO_SAD_HI.wav
1075,IOM,happy,XX,AudioWAV/1075_IOM_HAP_XX.wav
1058,IWL,disgust,XX,AudioWAV/1058_IWL_DIS_XX.wav
1060,IOM,happy,XX,AudioWAV/1060_IOM_HAP_XX.wav
1054,IOM,fear,XX,AudioWAV/1054_IOM_FEA_XX.wav
1019,IEO,disgust,MD,AudioWAV/1019_IEO_DIS_MD.wav
1074,MTI,sad,XX,AudioWAV/1074_MTI_SAD_XX.wav
1066,MTI,fear,XX,AudioWAV/1066_MTI_FEA_XX.wav
1052,MTI,happy,XX,AudioWAV/1052_MTI_HAP_XX.wav
1047,MTI,happy,XX,AudioWAV/1047_MTI_HAP_XX.wav
1071,IOM,neutral,XX,AudioWAV/1071_IOM_NEU_XX.wav
1089,TSI,neutral,XX,AudioWAV/1089_TSI_NEU_XX.wav
1062,ITS,disgust,XX,AudioWAV/1062_ITS_DIS_XX.wav
1077,ITS,disgust,XX,AudioWAV/1077_ITS_DIS_XX.wav
1043,IWW,sad,XX,AudioWAV/1043_IWW_SAD_XX.wav
1056,IWW,sad,XX,AudioWAV/1056_IWW_SAD_XX.wav
1065,IWW,happy,XX,AudioWAV/1065_IWW_HAP_XX.wav
1070,IWW,happy,XX,AudioWAV/1070_IWW_HAP_XX.wav
1059,TIE,happy,XX,AudioWAV/1059_TIE_HAP_XX.wav
1078,TIE,fear,XX,AudioWAV/1078_TIE_FEA_XX.wav
1079,ITH,sad,XX,AudioWAV/1079_ITH_SAD_XX.wav
1023,IWW,angry,XX,AudioWAV/1023_IWW_ANG_XX.wav
1074,IWW,neutral,XX,AudioWAV/1074_IWW_NEU_XX.wav
1048,TIE,neutral,XX,AudioWAV/1048_TIE_NEU_XX.wav
1071,ITH,sad,XX,AudioWAV/1071_ITH_SAD_XX.wav
1062,IEO,neutral,XX,AudioWAV/1062_IEO_NEU_XX.wav
1077,IEO,neutral,XX,AudioWAV/1077_IEO_NEU_XX.wav
1087,WSI,angry,XX,AudioWAV/1087_WSI_ANG_XX.wav
1066,DFA,disgust,XX,AudioWAV/1066_DFA_DIS_XX.wav
1042,ITH,happy,XX,AudioWAV/1042_ITH_HAP_XX.wav
1063,ITH,fear,XX,AudioWAV/1063_ITH_FEA_XX.wav
1069,IWW,neutral,XX,AudioWAV/1069_IWW_NEU_XX.wav
1055,TIE,neutral,XX,AudioWAV/1055_TIE_NEU_XX.wav
1017,TIE,angry,XX,AudioWAV/1017_TIE_ANG_XX.wav
1062,TIE,sad,XX,AudioWAV/1062_TIE_SAD_XX.wav
1066,WSI,disgust,XX,AudioWAV/1066_WSI_DIS_XX.wav
1077,TIE,sad,XX,AudioWAV/1077_TIE_SAD_XX.wav
1090,IEO,happy,LO,AudioWAV/1090_IEO_HAP_LO.wav
1087,DFA,angry,XX,AudioWAV/1087_DFA_ANG_XX.wav
1059,IWW,fear,XX,AudioWAV/1059_IWW_FEA_XX.wav
1046,ITH,neutral,XX,AudioWAV/1046_ITH_NEU_XX.wav
1078,IWW,happy,XX,AudioWAV/1078_IWW_HAP_XX.wav
1037,IEO,disgust,LO,AudioWAV/1037_IEO_DIS_LO.wav
1065,TIE,fear,XX,AudioWAV/1065_TIE_FEA_XX.wav
1070,TIE,fear,XX,AudioWAV/1070_TIE_FEA_XX.wav
1069,MTI,sad,XX,AudioWAV/1069_MTI_SAD_XX.wav
1079,IOM,neutral,XX,AudioWAV/1079_IOM_NEU_XX.wav
1081,TSI,neutral,XX,AudioWAV/1081_TSI_NEU_XX.wav
1087,TAI,sad,XX,AudioWAV/1087_TAI_SAD_XX.wav
1082,IEO,fear,MD,AudioWAV/1082_IEO_FEA_MD.wav
1037,TSI,disgust,XX,AudioWAV/1037_TSI_DIS_XX.wav
1006,TAI,disgust,XX,AudioWAV/1006_TAI_DIS_XX.wav
1013,TAI,disgust,XX,AudioWAV/1013_TAI_DIS_XX.wav
1080,TAI,fear,XX,AudioWAV/1080_TAI_FEA_XX.wav
1015,IEO,disgust,HI,AudioWAV/1015_IEO_DIS_HI.wav
1090,IEO,sad,MD,AudioWAV/1090_IEO_SAD_MD.wav
1068,IOM,happy,XX,AudioWAV/1068_IOM_HAP_XX.wav
1090,TSI,happy,XX,AudioWAV/1090_TSI_HAP_XX.wav
1081,IEO,sad,HI,AudioWAV/1081_IEO_SAD_HI.wav
1045,IWL,disgust,XX,AudioWAV/1045_IWL_DIS_XX.wav
1069,TAI,angry,XX,AudioWAV/1069_TAI_ANG_XX.wav
1070,ITS,sad,XX,AudioWAV/1070_ITS_SAD_XX.wav
1065,ITS,sad,XX,AudioWAV/1065_ITS_SAD_XX.wav
1058,TSI,angry,XX,AudioWAV/1058_TSI_ANG_XX.wav
1077,ITS,fear,XX,AudioWAV/1077_ITS_FEA_XX.wav
1062,ITS,fear,XX,AudioWAV/1062_ITS_FEA_XX.wav
1068,IWL,neutral,XX,AudioWAV/1068_IWL_NEU_XX.wav
1056,ITS,happy,XX,AudioWAV/1056_ITS_HAP_XX.wav
1043,ITS,happy,XX,AudioWAV/1043_ITS_HAP_XX.wav
1066,MTI,disgust,XX,AudioWAV/1066_MTI_DIS_XX.wav
1087,MTI,angry,XX,AudioWAV/1087_MTI_ANG_XX.wav
1005,ITS,angry,XX,AudioWAV/1005_ITS_ANG_XX.wav
1079,IWL,happy,XX,AudioWAV/1079_IWL_HAP_XX.wav
1054,IOM,disgust,XX,AudioWAV/1054_IOM_DIS_XX.wav
1019,IEO,fear,MD,AudioWAV/1019_IEO_FEA_MD.wav
1052,ITS,neutral,XX,AudioWAV/1052_ITS_NEU_XX.wav
1009,TAI,sad,XX,AudioWAV/1009_TAI_SAD_XX.wav
1058,IWL,fear,XX,AudioWAV/1058_IWL_FEA_XX.wav
1047,ITS,neutral,XX,AudioWAV/1047_ITS_NEU_XX.wav
1088,TAI,disgust,XX,AudioWAV/1088_TAI_DIS_XX.wav
1008,IEO,fear,HI,AudioWAV/1008_IEO_FEA_HI.wav
1029,IEO,happy,HI,AudioWAV/1029_IEO_HAP_HI.wav
1009,WSI,angry,XX,AudioWAV/1009_WSI_ANG_XX.wav
1069,DFA,sad,XX,AudioWAV/1069_DFA_SAD_XX.wav
1058,IEO,angry,LO,AudioWAV/1058_IEO_ANG_LO.wav
1069,WSI,sad,XX,AudioWAV/1069_WSI_SAD_XX.wav
1078,TIE,disgust,XX,AudioWAV/1078_TIE_DIS_XX.wav
1009,DFA,angry,XX,AudioWAV/1009_DFA_ANG_XX.wav
1012,ITH,fear,XX,AudioWAV/1012_ITH_FEA_XX.wav
1007,ITH,fear,XX,AudioWAV/1007_ITH_FEA_XX.wav
1017,DFA,disgust,XX,AudioWAV/1017_DFA_DIS_XX.wav
1083,DFA,sad,XX,AudioWAV/1083_DFA_SAD_XX.wav
1024,TIE,neutral,XX,AudioWAV/1024_TIE_NEU_XX.wav
1031,TIE,neutral,XX,AudioWAV/1031_TIE_NEU_XX.wav
1066,TIE,angry,XX,AudioWAV/1066_TIE_ANG_XX.wav
1015,ITH,sad,XX,AudioWAV/1015_ITH_SAD_XX.wav
1006,IEO,neutral,XX,AudioWAV/1006_IEO_NEU_XX.wav
1013,IEO,neutral,XX,AudioWAV/1013_IEO_NEU_XX.wav
1084,DFA,fear,XX,AudioWAV/1084_DFA_FEA_XX.wav
1091,DFA,fear,XX,AudioWAV/1091_DFA_FEA_XX.wav
1081,ITH,disgust,XX,AudioWAV/1081_ITH_DIS_XX.wav
1091,WSI,fear,XX,AudioWAV/1091_WSI_FEA_XX.wav
1084,WSI,fear,XX,AudioWAV/1084_WSI_FEA_XX.wav
1009,IWW,happy,XX,AudioWAV/1009_IWW_HAP_XX.wav
1037,ITH,neutral,XX,AudioWAV/1037_ITH_NEU_XX.wav
1075,ITH,angry,XX,AudioWAV/1075_ITH_ANG_XX.wav
1060,ITH,angry,XX,AudioWAV/1060_ITH_ANG_XX.wav
1046,IEO,disgust,LO,AudioWAV/1046_IEO_DIS_LO.wav
1020,TIE,happy,XX,AudioWAV/1020_TIE_HAP_XX.wav
1035,TIE,happy,XX,AudioWAV/1035_TIE_HAP_XX.wav
1014,TIE,fear,XX,AudioWAV/1014_TIE_FEA_XX.wav
1087,TIE,disgust,XX,AudioWAV/1087_TIE_DIS_XX.wav
1083,WSI,sad,XX,AudioWAV/1083_WSI_SAD_XX.wav
1017,WSI,disgust,XX,AudioWAV/1017_WSI_DIS_XX.wav
1006,TIE,sad,XX,AudioWAV/1006_TIE_SAD_XX.wav
1013,TIE,sad,XX,AudioWAV/1013_TIE_SAD_XX.wav
1083,TAI,angry,XX,AudioWAV/1083_TAI_ANG_XX.wav
1008,IOM,neutral,XX,AudioWAV/1008_IOM_NEU_XX.wav
1081,IEO,angry,MD,AudioWAV/1081_IEO_ANG_MD.wav
1082,IWL,neutral,XX,AudioWAV/1082_IWL_NEU_XX.wav
1088,ITS,fear,XX,AudioWAV/1088_ITS_FEA_XX.wav
1090,IEO,angry,HI,AudioWAV/1090_IEO_ANG_HI.wav
1078,MTI,angry,XX,AudioWAV/1078_MTI_ANG_XX.wav
1071,IEO,disgust,HI,AudioWAV/1071_IEO_DIS_HI.wav
1034,IWL,disgust,XX,AudioWAV/1034_IWL_DIS_XX.wav
1019,IOM,happy,XX,AudioWAV/1019_IOM_HAP_XX.wav
1060,IEO,disgust,MD,AudioWAV/1060_IEO_DIS_MD.wav
1075,IEO,disgust,MD,AudioWAV/1075_IEO_DIS_MD.wav
1046,TSI,disgust,XX,AudioWAV/1046_TSI_DIS_XX.wav
1062,TAI,disgust,XX,AudioWAV/1062_TAI_DIS_XX.wav
1077,TAI,disgust,XX,AudioWAV/1077_TAI_DIS_XX.wav
1032,ITS,happy,XX,AudioWAV/1032_ITS_HAP_XX.wav
1027,ITS,happy,XX,AudioWAV/1027_ITS_HAP_XX.wav
1013,ITS,fear,XX,AudioWAV/1013_ITS_FEA_XX.wav
1019,IWL,neutral,XX,AudioWAV/1019_IWL_NEU_XX.wav
1006,ITS,fear,XX,AudioWAV/1006_ITS_FEA_XX.wav
1083,MTI,sad,XX,AudioWAV/1083_MTI_SAD_XX.wav
1017,MTI,disgust,XX,AudioWAV/1017_MTI_DIS_XX.wav
1084,MTI,fear,XX,AudioWAV/1084_MTI_FEA_XX.wav
1091,MTI,fear,XX,AudioWAV/1091_MTI_FEA_XX.wav
1014,ITS,sad,XX,AudioWAV/1014_ITS_SAD_XX.wav
1080,ITS,disgust,XX,AudioWAV/1080_ITS_DIS_XX.wav
1029,TSI,angry,XX,AudioWAV/1029_TSI_ANG_XX.wav
1074,ITS,angry,XX,AudioWAV/1074_ITS_ANG_XX.wav
1023,ITS,neutral,XX,AudioWAV/1023_ITS_NEU_XX.wav
1078,TAI,sad,XX,AudioWAV/1078_TAI_SAD_XX.wav
1029,IWL,fear,XX,AudioWAV/1029_IWL_FEA_XX.wav
1068,IEO,fear,MD,AudioWAV/1068_IEO_FEA_MD.wav
1025,IOM,disgust,XX,AudioWAV/1025_IOM_DIS_XX.wav
1030,IOM,disgust,XX,AudioWAV/1030_IOM_DIS_XX.wav
1008,IWL,happy,XX,AudioWAV/1008_IWL_HAP_XX.wav
1058,IEO,happy,HI,AudioWAV/1058_IEO_HAP_HI.wav
1079,IEO,fear,HI,AudioWAV/1079_IEO_FEA_HI.wav
1082,IOM,happy,XX,AudioWAV/1082_IOM_HAP_XX.wav
1088,IEO,neutral,XX,AudioWAV/1088_IEO_NEU_XX.wav
1029,IEO,angry,LO,AudioWAV/1029_IEO_ANG_LO.wav
1083,IWW,neutral,XX,AudioWAV/1083_IWW_NEU_XX.wav
1089,ITH,fear,XX,AudioWAV/1089_ITH_FEA_XX.wav
1078,WSI,angry,XX,AudioWAV/1078_WSI_ANG_XX.wav
1009,TIE,disgust,XX,AudioWAV/1009_TIE_DIS_XX.wav
1078,DFA,angry,XX,AudioWAV/1078_DFA_ANG_XX.wav
1088,TIE,sad,XX,AudioWAV/1088_TIE_SAD_XX.wav
1035,IWW,disgust,XX,AudioWAV/1035_IWW_DIS_XX.wav
1020,IWW,disgust,XX,AudioWAV/1020_IWW_DIS_XX.wav
1087,IWW,happy,XX,AudioWAV/1087_IWW_HAP_XX.wav
1039,IEO,sad,LO,AudioWAV/1039_IEO_SAD_LO.wav
1045,IWW,disgust,XX,AudioWAV/1045_IWW_DIS_XX.wav
1008,DFA,angry,XX,AudioWAV/1008_DFA_ANG_XX.wav
1068,WSI,sad,XX,AudioWAV/1068_WSI_SAD_XX.wav
1079,TIE,disgust,XX,AudioWAV/1079_TIE_DIS_XX.wav
1068,DFA,sad,XX,AudioWAV/1068_DFA_SAD_XX.wav
1059,IEO,angry,LO,AudioWAV/1059_IEO_ANG_LO.wav
1039,TSI,sad,XX,AudioWAV/1039_TSI_SAD_XX.wav
1009,IEO,fear,HI,AudioWAV/1009_IEO_FEA_HI.wav
