,ActorID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
10,9,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a04La.wav,09a04La.wav,female,21,31.062868,0.14243662,27.742615,29.168697,33.114487,5.371872,8.276456,0.0,3.4879818,15.768697,1.0180049,0.7366988,0.40242913,0.9182996,1.2145087,0.81207955,14.148285,9.852626,16.500235,14.872942,0.53310794,0.75907266,26.451897,0.6244583,5.686062,3.229292,21.653175,0.6129743,-5.4216175,-2.8579693,0.016371215,0.8895658,0.91310155,0.9640144,8.54858,0.2366451,11.3929615,0.5404375,29.502682,0.2981937,638.2915,0.33760235,1404.4923,0.14631422,-71.36077,-1.1620054,1677.4021,0.11994819,1056.2246,0.21996489,-77.612785,-0.9535232,2826.642,0.07908016,913.6156,0.41543484,-81.77328,-0.8711927,-16.610695,-0.5178621,27.611559,0.3170454,-0.008585066,-2.522601,-0.011896097,-0.98133135,0.5960778,0.7330085,32.78945,0.31369156,4.8907657,3.8485,23.19662,0.63174325,-8.69295,-1.8199806,-9.884564,19.912205,-0.029434515,0.005373933,0.45239797,3.97351,2.739726,0.25,0.16355427,0.074,0.013564659,-16.836527
11,8,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b02Nb.wav,08b02Nb.wav,female,34,34.002407,0.11374709,30.126307,34.006046,37.832443,7.7061367,81.17842,72.426476,40.169147,26.76933,0.79615957,0.78807694,0.2818231,0.64660954,1.2058806,0.92405754,13.518761,7.826591,15.739011,15.984995,0.50654733,0.8311413,20.872316,0.8547648,14.354898,0.9709931,7.722718,2.5699346,0.14840733,93.80474,0.02403743,0.9948912,1.1585145,0.88869375,8.517119,0.3457434,9.290867,1.0462838,28.814642,0.38932332,641.88586,0.33597216,1370.6814,0.14097321,-97.0218,-0.9032038,1715.5898,0.15656781,1030.7919,0.26313886,-100.98543,-0.79106635,2805.0752,0.096137725,963.22455,0.33689645,-104.14155,-0.7390975,-16.630497,-0.62099123,27.937382,0.42106542,0.022229105,1.3554003,-0.014993959,-1.074861,0.6487348,0.6854859,27.180346,0.48341075,13.819201,1.1892291,7.722576,2.8972178,-2.4072413,-6.1473923,-13.658193,24.224821,-0.022230508,0.0017975818,0.33358735,5.263158,3.6789298,0.14818181,0.11223499,0.101818174,0.06617033,-18.32453
12,12,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12b10Wa.wav,12b10Wa.wav,male,30,40.44804,0.104127906,37.516655,39.757385,41.72753,4.2108765,101.19328,98.06148,72.716515,33.019314,1.1022054,0.7974216,0.24473724,0.9050843,1.9723334,1.7275962,15.845284,9.023147,19.064213,10.067348,0.50129193,0.9464341,8.984602,1.317691,-11.235769,-1.638444,7.7170525,2.2133913,-22.139185,-0.7621257,0.03271472,1.1724166,1.2743169,0.8296118,5.379407,0.65115905,7.723167,1.3581821,7.142342,1.3807949,873.4994,0.35917345,1099.9218,0.3065217,-71.00579,-1.2288179,1933.4758,0.1527627,873.17896,0.40213224,-59.906357,-1.3387538,2838.2644,0.07968879,914.58765,0.20190954,-56.997513,-1.4307722,-2.976299,-2.1990585,10.434301,0.6121761,0.06454811,0.41358268,-0.015514247,-1.0791616,0.6272018,0.75985557,7.200493,1.3792253,-16.29555,-1.1000092,7.7118793,2.4450316,-27.730188,-0.5215528,-9.589846,18.689335,0.012970533,0.00024434333,0.18572372,4.743083,2.419355,0.295,0.29233256,0.08285714,0.06776309,-19.94955
13,15,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15a07Ld.wav,15a07Ld.wav,male,25,23.701693,0.25365618,17.220638,22.741192,30.872097,13.651459,24.068254,18.069641,23.221771,1.6544104,0.9252986,0.5491954,0.47690374,0.90163517,1.3251473,0.84824353,11.797095,8.946604,14.776527,11.871134,0.5140845,0.6543643,16.126566,1.1151925,11.542312,0.88223124,21.041311,0.5653396,12.794451,0.85011685,0.02516483,0.86430275,1.1896454,0.84218305,5.699544,0.5410219,8.510644,0.5518732,25.867428,0.24302989,588.43225,0.40544543,1337.1328,0.14894216,-91.0557,-0.9534391,1639.1138,0.17946696,918.1666,0.1683388,-92.54958,-0.8767485,2705.039,0.11363673,897.23584,0.26393035,-95.2249,-0.83006936,-16.823704,-0.3094865,25.286581,0.20976114,-0.027172893,-0.92248356,-0.004320306,-1.9556427,0.5967238,0.5505767,26.493612,0.3509722,10.429633,1.0690672,23.855396,0.44685048,14.337642,0.7698629,-8.544598,15.8367815,-0.04137515,0.013688057,0.42118263,4.469274,2.2988505,0.26,0.07,0.121999994,0.058446553,-15.8301935
14,10,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/10a07La.wav,10a07La.wav,male,32,23.052649,0.20686178,18.862425,21.711718,28.707094,9.844669,84.71821,63.78331,29.686234,8.401883,0.99648887,0.512649,0.54974884,0.99946386,1.4703691,0.92062026,10.589442,4.66703,17.068623,9.790709,0.57607293,0.63271004,24.385622,0.9327772,9.5583515,1.1260188,18.339783,0.6565361,2.9876213,4.4904747,0.028545793,1.1783748,1.2348806,0.66268176,5.0605345,0.48613328,7.7363043,0.8239472,29.539219,0.2229601,538.7195,0.35946983,1353.9381,0.16237962,-78.930176,-1.1128215,1526.1324,0.15702106,1142.3055,0.32910374,-88.8175,-0.90643656,2665.9219,0.09314497,884.0569,0.3031249,-93.49882,-0.8234444,-19.216167,-0.2885474,28.721943,0.22232911,-0.0019964073,-10.566634,-0.018455528,-0.713385,0.64742565,0.5260365,37.669117,0.28093204,10.389493,0.77331334,21.458265,0.55023044,4.0262837,3.1757247,-4.2551785,13.207553,-0.01766422,0.01336887,0.4978015,5.555556,2.5906737,0.236,0.10910545,0.10666667,0.049216073,-15.812384
15,11,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/11a05Fb.wav,11a05Fb.wav,male,26,35.285095,0.11261577,32.52548,34.818512,38.09294,5.567463,88.64235,56.838284,45.57522,42.39605,0.7725471,0.7851303,0.24898411,0.6622823,1.1748626,0.9258785,14.201305,9.678701,14.625153,6.0841575,0.53272325,1.1468202,13.880585,1.585272,3.5779982,3.8169835,10.4660225,1.7038233,-2.8393307,-6.0207024,0.03593386,0.8879592,1.5663438,0.65566546,7.045217,0.45828924,8.115688,1.2730204,19.493465,0.5446375,672.8574,0.34658334,1311.4138,0.16803731,-119.84406,-0.7220445,1700.42,0.1592185,1051.5981,0.2999301,-112.61913,-0.73352295,2716.2595,0.09671077,960.7636,0.37678617,-113.99974,-0.7092763,-13.11361,-0.6919629,22.981413,0.43035102,0.034977995,1.0829751,-0.013805658,-1.3804913,0.7552184,0.99699116,24.003193,0.5590672,1.359598,10.962236,6.338563,3.302701,-7.877998,-2.3581583,-7.4362307,16.450863,-0.008695942,0.006848468,0.33553457,5.6657224,4.597701,0.0975,0.052141633,0.098749995,0.06081478,-19.535578
16,3,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b01Nb.wav,03b01Nb.wav,male,31,24.367083,0.1175453,22.076313,23.066544,27.423176,5.346863,120.27209,145.64265,29.934956,11.964575,0.85397136,0.6953126,0.2652773,0.8147998,1.3295585,1.0642812,17.832567,9.853638,17.193827,7.053893,0.5868504,0.83057016,20.84624,1.0917634,5.924583,2.125617,23.89853,0.6154875,5.63307,2.304233,0.025036778,0.7677629,1.5658517,0.69725764,3.9540632,0.7909423,2.3876302,2.7444692,26.930672,0.36796966,571.5002,0.4152144,1278.1168,0.16841254,-98.83749,-0.913126,1652.9247,0.16400953,889.3473,0.28394642,-104.74932,-0.7989125,2747.3945,0.13210927,954.7729,0.31714103,-107.85755,-0.7502804,-16.543852,-0.473219,24.635174,0.3026112,0.0065129143,3.3818247,-0.015640367,-0.928621,0.7728963,0.6279534,34.989994,0.3206185,4.176107,2.839572,29.235205,0.5118256,5.362782,2.5936441,-7.042576,16.796057,-0.021637646,0.00878727,0.4213382,6.3291144,3.8793104,0.12777777,0.10798948,0.098,0.043772135,-18.20004
17,12,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12b02Ea.wav,12b02Ea.wav,male,30,30.668777,0.228993,25.684679,30.700523,34.538826,8.854147,291.0909,403.20013,107.82276,102.311905,0.7749227,0.8341667,0.06882346,0.6876047,1.3290981,1.2602746,12.687697,7.3722386,12.9992285,6.7506695,0.43664113,0.9874041,13.615731,1.2890284,9.397298,1.5432153,12.451808,1.5074298,-3.4162161,-4.210187,0.032115478,1.0461847,1.5225985,0.64896965,5.150983,0.7449796,9.22665,1.2446175,21.886528,0.53742707,579.32227,0.4239553,1262.0822,0.2242205,-140.8746,-0.58737,1645.8422,0.15852156,901.27747,0.4311302,-134.91002,-0.6018369,2682.7498,0.096634,916.52625,0.28888714,-134.59264,-0.60491824,-11.596866,-0.98134404,20.36265,0.5859369,0.023460554,1.3559062,-0.0111225685,-1.7506967,0.68242645,0.70183194,21.796171,0.68106014,7.232385,2.0774593,18.822231,1.2653264,-6.7756453,-2.0166912,-11.310774,21.982954,-0.02065266,0.0060195206,0.3008901,3.9639642,3.2727273,0.103333324,0.08717798,0.17210525,0.21466202,-20.000597
18,8,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08a01Ab.wav,08a01Ab.wav,female,34,38.703094,0.069139995,36.920593,39.023975,40.926113,4.00552,75.84445,77.741165,42.507683,23.034481,1.0831554,0.7941966,0.33098692,0.9395184,1.651647,1.3206601,15.225321,6.281854,16.369045,9.559148,0.7050209,1.0041953,13.357802,1.2908876,2.3806515,6.5810776,2.3522305,8.170734,-5.05677,-3.0268097,0.02889534,0.98141444,1.0534127,1.0179702,9.154719,0.4543313,12.054121,0.81352943,21.512857,0.39153504,730.4046,0.30642375,1418.5587,0.16551018,-98.64524,-0.89460933,1797.2727,0.1550195,1055.2041,0.25016317,-86.90645,-0.94712853,2848.2583,0.12034004,1055.2484,0.31263444,-91.546,-0.85793847,-12.961136,-0.7142031,23.257523,0.37857538,0.033291772,0.8680062,-0.011623448,-1.5190784,0.9226031,0.8384393,20.308863,0.45283866,0.68352383,25.264853,-0.095165834,-218.29868,-9.182584,-1.7761725,-4.0411634,16.280691,-0.009180927,0.013555988,0.38390762,5.434783,2.793296,0.218,0.087040216,0.09833333,0.054594465,-16.893152
19,10,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/10a01Ac.wav,10a01Ac.wav,male,32,28.617401,0.10523261,25.875238,27.51461,31.98935,6.114111,321.60107,137.25206,25.39866,34.176033,0.9396503,0.98412013,0.19252984,0.667484,1.460826,1.2682962,15.580337,12.657732,12.528427,4.0476747,0.6205121,1.034249,6.6242347,2.2993195,2.5795217,4.753272,16.688612,0.6362267,9.167806,1.1338294,0.029856646,0.61868036,1.2572573,0.5057729,4.7631655,0.49274358,5.374825,1.2406425,15.219065,0.5232733,798.23773,0.29524767,1169.1725,0.24733467,-171.92169,-0.34411526,1752.1492,0.16016269,1097.1528,0.32910812,-172.28159,-0.3375778,2712.8286,0.067975596,760.8979,0.14095312,-172.71555,-0.33226147,-9.412923,-0.7034857,19.477741,0.3621026,-0.0112256305,-2.211532,0.010967515,0.9636935,0.43780583,0.7893212,13.879064,0.599354,5.9625983,1.7965806,24.408373,0.54574764,9.352941,1.440816,-8.265845,20.039455,-0.024082942,0.015060006,0.6701866,3.6144578,3.10559,0.041999996,0.020396078,0.21499999,0.07889867,-19.136175
20,12,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a02Wa.wav,12a02Wa.wav,male,30,36.85344,0.14542624,31.693396,37.731792,40.802464,9.109068,139.05861,111.29861,-16.833706,59.923107,1.0085675,0.797404,0.18492469,0.91469383,1.7167535,1.5318288,24.735346,8.908864,16.91365,9.889953,0.6807132,1.0506684,12.949905,1.1875407,-1.6043651,-11.513006,10.704165,1.8667015,-14.229559,-1.1008561,0.049727924,1.2818966,1.8556966,0.6552874,4.4574623,0.6496568,7.0348372,1.3970565,12.902953,0.91089666,862.90326,0.3229762,1205.8024,0.23020397,-101.138855,-0.89675367,1929.3107,0.14466578,896.0745,0.3156959,-94.704605,-0.8943855,2893.8506,0.08296281,1024.6439,0.33580613,-93.80285,-0.9081742,-5.954128,-1.3593777,15.300999,0.5031924,0.053827528,0.66658056,-0.0075112483,-2.137865,0.9935326,0.75898457,14.825885,0.8504501,-9.915343,-1.9775438,11.083148,2.0484598,-19.582966,-0.894832,-8.552039,19.428205,0.0010451712,0.002866851,0.31785533,4.6979866,4.861111,0.10714286,0.05993193,0.067499995,0.027271781,-18.984013
21,14,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a02Fd.wav,14a02Fd.wav,female,35,40.152065,0.09682149,37.53618,41.137695,43.24651,5.710331,49.027916,36.961433,69.30235,44.583588,1.2294668,0.8983623,0.16455714,0.8705213,2.3711429,2.2065856,24.31175,11.932264,32.123398,13.532393,0.8333584,0.9928089,13.246786,0.9762773,-3.6619592,-5.299419,7.8075814,2.3167005,-14.297373,-1.4642429,0.032116983,1.0238655,1.2927953,1.1046482,7.5009365,0.44938678,8.896598,1.1890416,14.4397955,0.7637051,789.7466,0.3171335,1345.3463,0.18249911,-77.04378,-1.0505072,1766.9103,0.12815191,1061.8267,0.23390888,-71.66133,-1.0673654,2823.2087,0.090799525,1025.0149,0.33175537,-73.202324,-1.0351958,-9.19607,-1.0308105,18.37637,0.5168038,0.04492971,0.65093493,-0.00681436,-2.2149332,1.0556612,0.76632786,14.063211,0.90698147,-8.87689,-2.214848,7.9114347,2.4559007,-22.378593,-0.8284366,-14.3221445,25.899473,-0.01377202,0.01039796,0.38643596,4.790419,3.7037036,0.18166666,0.15763001,0.076,0.025768196,-16.594599
22,9,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a04Wa.wav,09a04Wa.wav,female,21,38.715267,0.1032148,37.177082,39.265656,41.324642,4.14756,55.30491,16.12622,17.920553,18.865417,0.7111785,1.053652,0.2088915,0.45421362,1.1520442,0.94315267,10.776219,10.022415,13.546346,5.508242,0.37541088,1.5404743,11.43782,1.1164073,-12.153547,-2.203739,11.347855,1.1925067,-6.854103,-2.4361873,0.038878288,0.8443078,1.4308584,0.7452764,5.5877347,0.79527926,9.464556,1.0554047,11.109919,0.9998051,815.936,0.30050263,1390.1354,0.251859,-86.13349,-1.0177774,1804.5651,0.11231095,1175.306,0.346,-76.104034,-1.0996,2771.0127,0.08663768,1029.2761,0.2704615,-78.01871,-1.0477357,-2.885957,-5.0190487,16.136845,0.60151714,0.04948628,0.47501373,0.009130026,2.6663635,0.5197548,1.2955685,14.203874,0.9483309,-18.158358,-1.5246047,10.476578,1.4661222,-11.755034,-1.4513217,-3.3987298,12.26043,0.011933028,0.017001335,0.12627399,3.2967033,3.9548023,0.15714285,0.119727574,0.065,0.023452079,-22.214252
23,3,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b01Wa.wav,03b01Wa.wav,male,31,34.074028,0.11991552,32.69869,34.69324,36.562653,3.863964,46.294132,38.117554,35.81279,31.511555,0.98754346,0.70070344,0.3293195,0.8843479,1.5578562,1.2285367,22.587332,15.949583,21.81111,10.974442,0.5669255,0.8352582,12.668466,1.6850487,-1.0899435,-11.599569,16.479563,0.9813621,-1.6785771,-7.7437906,0.022197532,0.8848539,1.440765,0.83328635,6.0496097,0.416216,9.67966,0.8959052,18.117577,0.41501948,705.0945,0.38388708,1226.8741,0.20165177,-110.858925,-0.80737054,1764.7423,0.14689079,886.5988,0.2875889,-96.37714,-0.8755796,2772.8115,0.107498765,927.69836,0.2326335,-96.691574,-0.8695673,-8.175057,-0.8637244,16.525778,0.51099336,0.03446961,0.9122385,-0.0067995545,-1.7263497,0.7263434,0.70647174,20.835737,0.65921867,-4.5198555,-2.6774423,20.315311,0.8725214,-4.477565,-3.1911144,-2.153774,11.689609,0.0053891195,0.012049249,0.3989156,5.555556,4.7393365,0.109,0.08005623,0.0975,0.056734025,-19.752228
24,15,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15a04Nc.wav,15a04Nc.wav,male,25,21.78714,0.1372551,18.290277,22.152615,24.778875,6.488598,25.82699,12.632764,27.371834,4.9388247,0.89717853,0.731207,0.3238558,0.73641586,1.3534722,1.0296165,14.592108,8.10263,12.877675,9.244501,0.47041503,0.7291751,17.821295,0.97217274,3.8386195,3.8753,18.56503,0.9285503,0.60567695,17.558334,0.02573123,0.6447219,1.3307551,0.80365515,3.2562675,0.65467733,5.1740847,0.43710008,20.473812,0.30042183,616.13116,0.43732002,1290.2246,0.12083004,-114.58878,-0.7385647,1635.2362,0.19667406,1050.6229,0.43224502,-116.39898,-0.70042634,2622.3223,0.12699655,974.80414,0.39085302,-118.04505,-0.67555445,-11.3588295,-0.58711535,18.933142,0.33263338,-0.016363297,-1.4092394,-0.0069844746,-1.394829,0.531482,0.5056247,26.918512,0.3756351,0.6744868,18.899595,22.956142,0.7612959,-0.33662257,-34.58743,-7.453469,16.887817,-0.02963766,0.007204834,0.45490834,4.166667,5.5214725,0.07444444,0.037449554,0.077,0.05001,-20.48684
25,9,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a05Lc.wav,09a05Lc.wav,female,21,30.980474,0.22206716,27.843721,30.94043,34.304146,6.4604244,914.2017,1506.4874,160.72458,215.19403,0.8106897,0.77039796,0.41914028,0.68891054,0.9978894,0.5787491,15.008413,8.797052,14.136469,11.3855715,0.4445688,0.7057415,18.725481,1.1779563,10.349958,1.3510942,22.636724,0.6362632,-6.3436227,-2.62438,0.03601745,2.2023892,1.0028038,1.0426764,7.7050495,0.44448662,11.337508,1.0053773,28.301538,0.55051345,632.1959,0.2473889,1373.4603,0.2145218,-106.170654,-0.8191872,1713.5105,0.10244149,1009.8024,0.27783015,-107.29458,-0.747009,2846.6873,0.058289837,862.02594,0.44318128,-108.43106,-0.7312648,-18.44891,-0.6460024,26.49645,0.49444795,-0.013889475,-1.5722529,-0.020610576,-0.7581191,0.49645817,0.61719704,29.98543,0.57758033,11.315088,1.2191349,27.396326,0.477516,-11.084748,-1.5225941,-10.17948,19.63362,-0.03629794,0.0027188433,0.39327115,4.179105,3.939394,0.12692307,0.1367977,0.10538462,0.05982222,-19.184061
26,14,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a01Ea.wav,14a01Ea.wav,female,35,37.282936,0.23919216,33.154137,35.028133,37.337326,4.1831894,223.24896,161.02574,55.533916,56.969368,1.0003029,0.73753726,0.22286192,1.0128418,1.5533922,1.3305303,17.49874,9.109901,16.571636,7.5962167,0.5438372,1.0702302,12.124721,1.5958124,3.46906,3.517014,7.467383,1.8178391,-1.1222246,-10.186783,0.021121433,0.9486194,1.0865803,0.91488606,6.883435,0.7057378,6.9016223,1.6858168,20.729305,0.56621474,521.9092,0.30036128,1313.2849,0.3041183,-122.51315,-0.7397359,1571.9695,0.10979813,1021.20807,0.23463328,-115.80676,-0.752429,2641.8096,0.06451925,986.8419,0.38039878,-116.144,-0.7285481,-8.135085,-1.8542521,18.216043,0.9212924,0.031028626,0.8668231,-0.003776078,-3.8566532,0.7420445,0.8679804,16.81459,1.3874108,5.421555,1.948162,10.863782,1.3939838,-5.926401,-1.8313962,-7.647429,19.731407,-0.016567092,0.009075181,0.38180748,4.1533546,2.5974026,0.175,0.12469964,0.1875,0.1564249,-17.933609
27,9,boredom,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a02La.wav,09a02La.wav,female,21,31.667469,0.11083592,28.678045,30.539633,34.646046,5.9680004,105.48239,100.79698,5.7901597,16.637844,0.9267059,0.71060747,0.29044756,0.89668244,1.4723992,1.1819516,17.173853,7.790222,9.69326,3.7788317,0.4862845,0.78561383,22.729034,0.75065905,6.814462,1.9965932,22.542833,0.71419287,-8.22103,-2.6515498,0.01996632,1.0505755,1.1183382,1.0195085,8.177101,0.37916797,13.624267,0.5296207,27.583431,0.3378573,601.1165,0.27467465,1390.755,0.12756905,-82.139824,-1.0356718,1678.2866,0.12040249,985.75757,0.4211975,-87.74899,-0.8818362,2831.0312,0.058235336,771.4397,0.33346868,-89.84347,-0.8445742,-16.315302,-0.5268252,25.21704,0.3458043,0.007845127,3.905608,-0.017343307,-0.89541775,0.58652264,0.6406005,30.246996,0.38880396,7.6508465,1.9452056,28.485643,0.58848894,-14.69979,-1.4487324,-11.278336,22.521032,-0.032409504,0.011408811,0.3481647,5.298013,3.4246578,0.17999999,0.13885245,0.074999996,0.041129876,-16.967228
28,15,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b03Nb.wav,15b03Nb.wav,male,25,22.709524,0.12946507,19.158545,22.974007,25.43607,6.277525,76.80054,62.132942,19.110546,2.231301,0.91680455,0.5939752,0.46339,0.8512199,1.3777441,0.9143541,14.6436205,8.681898,13.378944,8.152129,0.5713437,0.68767315,20.650288,0.86891294,9.396374,1.5427817,18.485485,0.8038317,-1.4360057,-10.536338,0.03199054,1.0072297,1.5942323,0.8274362,3.8961005,0.4531861,5.3121104,0.6129119,25.825008,0.20982029,601.4267,0.41166395,1337.136,0.15384123,-99.51258,-0.88157415,1639.8561,0.2006639,1081.5316,0.29783544,-103.98704,-0.7896821,2665.6348,0.11845691,908.3494,0.361113,-106.20066,-0.75470334,-14.794672,-0.44638398,22.92796,0.28426075,-0.019983508,-1.1817573,-0.011674958,-1.4626223,0.69369394,0.5494753,30.051569,0.3551831,9.119226,1.7741152,23.020773,0.59288776,-1.2673713,-12.529819,-10.422773,19.760548,-0.038365353,0.004970153,0.44978207,6.5830727,3.8216562,0.13333333,0.080138765,0.09923077,0.06107518,-18.264843
29,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b02Wb.wav,14b02Wb.wav,female,35,39.449154,0.10691274,34.550606,40.183815,43.68178,9.131176,35.576244,21.163334,46.490578,13.816353,0.91868913,0.7277556,0.39496368,0.7997106,1.4054668,1.010503,19.730373,14.272017,21.201387,14.266788,0.5355748,0.9525052,9.835083,1.4912766,-0.03463034,-458.33347,-0.0940527,-173.57942,-12.167399,-1.8839339,0.029828839,1.044149,1.3635231,0.58148056,6.4381304,0.55806667,7.843557,1.0532299,16.5741,0.6025218,789.8401,0.2912262,1356.2258,0.17040668,-104.89734,-0.84325314,1765.8962,0.14784484,1165.7323,0.3791707,-99.04628,-0.8431516,2824.8286,0.10092119,935.2624,0.50197524,-100.20791,-0.82059014,-8.375462,-0.9905321,18.13911,0.44776562,0.052217953,0.4927852,-0.010892117,-1.8482703,0.7263217,0.70898324,14.326268,0.8446808,-2.2601132,-7.708831,0.1008238,161.82668,-23.81827,-0.9191335,-3.4350255,14.033434,0.004722071,0.008874131,0.3190623,5.4945054,4.477612,0.114999995,0.09508768,0.09363636,0.07277271,-20.663036
30,12,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a07Ac.wav,12a07Ac.wav,male,30,29.57892,0.05798977,28.162697,29.757181,31.187046,3.0243492,87.53967,49.69263,79.49679,137.2189,0.94753724,0.7660502,0.38281682,0.7862372,1.2627668,0.87995005,16.895624,12.206602,23.062225,6.475743,0.59716755,0.87784344,16.796478,1.0918525,6.348361,2.3232474,15.3609085,1.0620018,-2.8442032,-3.73425,0.030272327,0.86708903,1.4337279,0.49789482,4.776309,0.5006921,5.6684613,1.3783673,18.17587,0.4951541,577.1617,0.34616923,1272.317,0.17470461,-103.93617,-0.8178264,1661.9928,0.14059688,894.9851,0.3309939,-103.35883,-0.78518337,2656.6555,0.08977064,894.4569,0.3517349,-102.90473,-0.78702945,-10.491143,-0.8634948,16.926233,0.5428187,0.012090242,1.7407244,-0.014948863,-0.93414295,0.78551656,0.7823859,23.017248,0.57762474,2.8879154,5.780031,20.4401,0.8197266,-6.737991,-1.73001,-8.0966015,16.10757,-0.012953112,0.00040010753,0.41415524,5.4421773,5.633803,0.08625,0.051462967,0.06875,0.047020607,-19.637072
