Unnamed: 0,SpeakerID,Emotion,Path,Filename,Sex,Age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,path,emotion_label
16,3,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b01Nb.wav,03b01Nb.wav,male,31,24.367083,0.1175453,22.076313,23.066544,27.423176,5.346863,120.27209,145.64265,29.934956,11.964575,0.85397136,0.6953126,0.2652773,0.8147998,1.3295585,1.0642812,17.832567,9.853638,17.193827,7.053893,0.5868504,0.83057016,20.84624,1.0917634,5.924583,2.125617,23.89853,0.6154875,5.63307,2.304233,0.025036778,0.7677629,1.5658517,0.69725764,3.9540632,0.7909423,2.3876302,2.7444692,26.930672,0.36796966,571.5002,0.4152144,1278.1168,0.16841254,-98.83749,-0.913126,1652.9247,0.16400953,889.3473,0.28394642,-104.74932,-0.7989125,2747.3945,0.13210927,954.7729,0.31714103,-107.85755,-0.7502804,-16.543852,-0.473219,24.635174,0.3026112,0.0065129143,3.3818247,-0.015640367,-0.928621,0.7728963,0.6279534,34.989994,0.3206185,4.176107,2.839572,29.235205,0.5118256,5.362782,2.5936441,-7.042576,16.796057,-0.021637646,0.00878727,0.4213382,6.3291144,3.8793104,0.12777777,0.10798948,0.098,0.043772135,-18.20004,/content/emodb_wav//03b01Nb.wav,4
17,12,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12b02Ea.wav,12b02Ea.wav,male,30,30.668777,0.228993,25.684679,30.700523,34.538826,8.854147,291.0909,403.20013,107.82276,102.311905,0.7749227,0.8341667,0.06882346,0.6876047,1.3290981,1.2602746,12.687697,7.3722386,12.9992285,6.7506695,0.43664113,0.9874041,13.615731,1.2890284,9.397298,1.5432153,12.451808,1.5074298,-3.4162161,-4.210187,0.032115478,1.0461847,1.5225985,0.64896965,5.150983,0.7449796,9.22665,1.2446175,21.886528,0.53742707,579.32227,0.4239553,1262.0822,0.2242205,-140.8746,-0.58737,1645.8422,0.15852156,901.27747,0.4311302,-134.91002,-0.6018369,2682.7498,0.096634,916.52625,0.28888714,-134.59264,-0.60491824,-11.596866,-0.98134404,20.36265,0.5859369,0.023460554,1.3559062,-0.0111225685,-1.7506967,0.68242645,0.70183194,21.796171,0.68106014,7.232385,2.0774593,18.822231,1.2653264,-6.7756453,-2.0166912,-11.310774,21.982954,-0.02065266,0.0060195206,0.3008901,3.9639642,3.2727273,0.103333324,0.08717798,0.17210525,0.21466202,-20.000597,/content/emodb_wav//12b02Ea.wav,1
18,8,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08a01Ab.wav,08a01Ab.wav,female,34,38.703094,0.069139995,36.920593,39.023975,40.926113,4.00552,75.84445,77.741165,42.507683,23.034481,1.0831554,0.7941966,0.33098692,0.9395184,1.651647,1.3206601,15.225321,6.281854,16.369045,9.559148,0.7050209,1.0041953,13.357802,1.2908876,2.3806515,6.5810776,2.3522305,8.170734,-5.05677,-3.0268097,0.02889534,0.98141444,1.0534127,1.0179702,9.154719,0.4543313,12.054121,0.81352943,21.512857,0.39153504,730.4046,0.30642375,1418.5587,0.16551018,-98.64524,-0.89460933,1797.2727,0.1550195,1055.2041,0.25016317,-86.90645,-0.94712853,2848.2583,0.12034004,1055.2484,0.31263444,-91.546,-0.85793847,-12.961136,-0.7142031,23.257523,0.37857538,0.033291772,0.8680062,-0.011623448,-1.5190784,0.9226031,0.8384393,20.308863,0.45283866,0.68352383,25.264853,-0.095165834,-218.29868,-9.182584,-1.7761725,-4.0411634,16.280691,-0.009180927,0.013555988,0.38390762,5.434783,2.793296,0.218,0.087040216,0.09833333,0.054594465,-16.893152,/content/emodb_wav//08a01Ab.wav,2
20,12,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a02Wa.wav,12a02Wa.wav,male,30,36.85344,0.14542624,31.693396,37.731792,40.802464,9.109068,139.05861,111.29861,-16.833706,59.923107,1.0085675,0.797404,0.18492469,0.91469383,1.7167535,1.5318288,24.735346,8.908864,16.91365,9.889953,0.6807132,1.0506684,12.949905,1.1875407,-1.6043651,-11.513006,10.704165,1.8667015,-14.229559,-1.1008561,0.049727924,1.2818966,1.8556966,0.6552874,4.4574623,0.6496568,7.0348372,1.3970565,12.902953,0.91089666,862.90326,0.3229762,1205.8024,0.23020397,-101.138855,-0.89675367,1929.3107,0.14466578,896.0745,0.3156959,-94.704605,-0.8943855,2893.8506,0.08296281,1024.6439,0.33580613,-93.80285,-0.9081742,-5.954128,-1.3593777,15.300999,0.5031924,0.053827528,0.66658056,-0.0075112483,-2.137865,0.9935326,0.75898457,14.825885,0.8504501,-9.915343,-1.9775438,11.083148,2.0484598,-19.582966,-0.894832,-8.552039,19.428205,0.0010451712,0.002866851,0.31785533,4.6979866,4.861111,0.10714286,0.05993193,0.067499995,0.027271781,-18.984013,/content/emodb_wav//12a02Wa.wav,0
21,14,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a02Fd.wav,14a02Fd.wav,female,35,40.152065,0.09682149,37.53618,41.137695,43.24651,5.710331,49.027916,36.961433,69.30235,44.583588,1.2294668,0.8983623,0.16455714,0.8705213,2.3711429,2.2065856,24.31175,11.932264,32.123398,13.532393,0.8333584,0.9928089,13.246786,0.9762773,-3.6619592,-5.299419,7.8075814,2.3167005,-14.297373,-1.4642429,0.032116983,1.0238655,1.2927953,1.1046482,7.5009365,0.44938678,8.896598,1.1890416,14.4397955,0.7637051,789.7466,0.3171335,1345.3463,0.18249911,-77.04378,-1.0505072,1766.9103,0.12815191,1061.8267,0.23390888,-71.66133,-1.0673654,2823.2087,0.090799525,1025.0149,0.33175537,-73.202324,-1.0351958,-9.19607,-1.0308105,18.37637,0.5168038,0.04492971,0.65093493,-0.00681436,-2.2149332,1.0556612,0.76632786,14.063211,0.90698147,-8.87689,-2.214848,7.9114347,2.4559007,-22.378593,-0.8284366,-14.3221445,25.899473,-0.01377202,0.01039796,0.38643596,4.790419,3.7037036,0.18166666,0.15763001,0.076,0.025768196,-16.594599,/content/emodb_wav//14a02Fd.wav,3
22,9,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a04Wa.wav,09a04Wa.wav,female,21,38.715267,0.1032148,37.177082,39.265656,41.324642,4.14756,55.30491,16.12622,17.920553,18.865417,0.7111785,1.053652,0.2088915,0.45421362,1.1520442,0.94315267,10.776219,10.022415,13.546346,5.508242,0.37541088,1.5404743,11.43782,1.1164073,-12.153547,-2.203739,11.347855,1.1925067,-6.854103,-2.4361873,0.038878288,0.8443078,1.4308584,0.7452764,5.5877347,0.79527926,9.464556,1.0554047,11.109919,0.9998051,815.936,0.30050263,1390.1354,0.251859,-86.13349,-1.0177774,1804.5651,0.11231095,1175.306,0.346,-76.104034,-1.0996,2771.0127,0.08663768,1029.2761,0.2704615,-78.01871,-1.0477357,-2.885957,-5.0190487,16.136845,0.60151714,0.04948628,0.47501373,0.009130026,2.6663635,0.5197548,1.2955685,14.203874,0.9483309,-18.158358,-1.5246047,10.476578,1.4661222,-11.755034,-1.4513217,-3.3987298,12.26043,0.011933028,0.017001335,0.12627399,3.2967033,3.9548023,0.15714285,0.119727574,0.065,0.023452079,-22.214252,/content/emodb_wav//09a04Wa.wav,0
23,3,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/03b01Wa.wav,03b01Wa.wav,male,31,34.074028,0.11991552,32.69869,34.69324,36.562653,3.863964,46.294132,38.117554,35.81279,31.511555,0.98754346,0.70070344,0.3293195,0.8843479,1.5578562,1.2285367,22.587332,15.949583,21.81111,10.974442,0.5669255,0.8352582,12.668466,1.6850487,-1.0899435,-11.599569,16.479563,0.9813621,-1.6785771,-7.7437906,0.022197532,0.8848539,1.440765,0.83328635,6.0496097,0.416216,9.67966,0.8959052,18.117577,0.41501948,705.0945,0.38388708,1226.8741,0.20165177,-110.858925,-0.80737054,1764.7423,0.14689079,886.5988,0.2875889,-96.37714,-0.8755796,2772.8115,0.107498765,927.69836,0.2326335,-96.691574,-0.8695673,-8.175057,-0.8637244,16.525778,0.51099336,0.03446961,0.9122385,-0.0067995545,-1.7263497,0.7263434,0.70647174,20.835737,0.65921867,-4.5198555,-2.6774423,20.315311,0.8725214,-4.477565,-3.1911144,-2.153774,11.689609,0.0053891195,0.012049249,0.3989156,5.555556,4.7393365,0.109,0.08005623,0.0975,0.056734025,-19.752228,/content/emodb_wav//03b01Wa.wav,0
24,15,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15a04Nc.wav,15a04Nc.wav,male,25,21.78714,0.1372551,18.290277,22.152615,24.778875,6.488598,25.82699,12.632764,27.371834,4.9388247,0.89717853,0.731207,0.3238558,0.73641586,1.3534722,1.0296165,14.592108,8.10263,12.877675,9.244501,0.47041503,0.7291751,17.821295,0.97217274,3.8386195,3.8753,18.56503,0.9285503,0.60567695,17.558334,0.02573123,0.6447219,1.3307551,0.80365515,3.2562675,0.65467733,5.1740847,0.43710008,20.473812,0.30042183,616.13116,0.43732002,1290.2246,0.12083004,-114.58878,-0.7385647,1635.2362,0.19667406,1050.6229,0.43224502,-116.39898,-0.70042634,2622.3223,0.12699655,974.80414,0.39085302,-118.04505,-0.67555445,-11.3588295,-0.58711535,18.933142,0.33263338,-0.016363297,-1.4092394,-0.0069844746,-1.394829,0.531482,0.5056247,26.918512,0.3756351,0.6744868,18.899595,22.956142,0.7612959,-0.33662257,-34.58743,-7.453469,16.887817,-0.02963766,0.007204834,0.45490834,4.166667,5.5214725,0.07444444,0.037449554,0.077,0.05001,-20.48684,/content/emodb_wav//15a04Nc.wav,4
26,14,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14a01Ea.wav,14a01Ea.wav,female,35,37.282936,0.23919216,33.154137,35.028133,37.337326,4.1831894,223.24896,161.02574,55.533916,56.969368,1.0003029,0.73753726,0.22286192,1.0128418,1.5533922,1.3305303,17.49874,9.109901,16.571636,7.5962167,0.5438372,1.0702302,12.124721,1.5958124,3.46906,3.517014,7.467383,1.8178391,-1.1222246,-10.186783,0.021121433,0.9486194,1.0865803,0.91488606,6.883435,0.7057378,6.9016223,1.6858168,20.729305,0.56621474,521.9092,0.30036128,1313.2849,0.3041183,-122.51315,-0.7397359,1571.9695,0.10979813,1021.20807,0.23463328,-115.80676,-0.752429,2641.8096,0.06451925,986.8419,0.38039878,-116.144,-0.7285481,-8.135085,-1.8542521,18.216043,0.9212924,0.031028626,0.8668231,-0.003776078,-3.8566532,0.7420445,0.8679804,16.81459,1.3874108,5.421555,1.948162,10.863782,1.3939838,-5.926401,-1.8313962,-7.647429,19.731407,-0.016567092,0.009075181,0.38180748,4.1533546,2.5974026,0.175,0.12469964,0.1875,0.1564249,-17.933609,/content/emodb_wav//14a01Ea.wav,1
28,15,neutral,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b03Nb.wav,15b03Nb.wav,male,25,22.709524,0.12946507,19.158545,22.974007,25.43607,6.277525,76.80054,62.132942,19.110546,2.231301,0.91680455,0.5939752,0.46339,0.8512199,1.3777441,0.9143541,14.6436205,8.681898,13.378944,8.152129,0.5713437,0.68767315,20.650288,0.86891294,9.396374,1.5427817,18.485485,0.8038317,-1.4360057,-10.536338,0.03199054,1.0072297,1.5942323,0.8274362,3.8961005,0.4531861,5.3121104,0.6129119,25.825008,0.20982029,601.4267,0.41166395,1337.136,0.15384123,-99.51258,-0.88157415,1639.8561,0.2006639,1081.5316,0.29783544,-103.98704,-0.7896821,2665.6348,0.11845691,908.3494,0.361113,-106.20066,-0.75470334,-14.794672,-0.44638398,22.92796,0.28426075,-0.019983508,-1.1817573,-0.011674958,-1.4626223,0.69369394,0.5494753,30.051569,0.3551831,9.119226,1.7741152,23.020773,0.59288776,-1.2673713,-12.529819,-10.422773,19.760548,-0.038365353,0.004970153,0.44978207,6.5830727,3.8216562,0.13333333,0.080138765,0.09923077,0.06107518,-18.264843,/content/emodb_wav//15b03Nb.wav,4
29,14,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/14b02Wb.wav,14b02Wb.wav,female,35,39.449154,0.10691274,34.550606,40.183815,43.68178,9.131176,35.576244,21.163334,46.490578,13.816353,0.91868913,0.7277556,0.39496368,0.7997106,1.4054668,1.010503,19.730373,14.272017,21.201387,14.266788,0.5355748,0.9525052,9.835083,1.4912766,-0.03463034,-458.33347,-0.0940527,-173.57942,-12.167399,-1.8839339,0.029828839,1.044149,1.3635231,0.58148056,6.4381304,0.55806667,7.843557,1.0532299,16.5741,0.6025218,789.8401,0.2912262,1356.2258,0.17040668,-104.89734,-0.84325314,1765.8962,0.14784484,1165.7323,0.3791707,-99.04628,-0.8431516,2824.8286,0.10092119,935.2624,0.50197524,-100.20791,-0.82059014,-8.375462,-0.9905321,18.13911,0.44776562,0.052217953,0.4927852,-0.010892117,-1.8482703,0.7263217,0.70898324,14.326268,0.8446808,-2.2601132,-7.708831,0.1008238,161.82668,-23.81827,-0.9191335,-3.4350255,14.033434,0.004722071,0.008874131,0.3190623,5.4945054,4.477612,0.114999995,0.09508768,0.09363636,0.07277271,-20.663036,/content/emodb_wav//14b02Wb.wav,0
30,12,anxiety,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/12a07Ac.wav,12a07Ac.wav,male,30,29.57892,0.05798977,28.162697,29.757181,31.187046,3.0243492,87.53967,49.69263,79.49679,137.2189,0.94753724,0.7660502,0.38281682,0.7862372,1.2627668,0.87995005,16.895624,12.206602,23.062225,6.475743,0.59716755,0.87784344,16.796478,1.0918525,6.348361,2.3232474,15.3609085,1.0620018,-2.8442032,-3.73425,0.030272327,0.86708903,1.4337279,0.49789482,4.776309,0.5006921,5.6684613,1.3783673,18.17587,0.4951541,577.1617,0.34616923,1272.317,0.17470461,-103.93617,-0.8178264,1661.9928,0.14059688,894.9851,0.3309939,-103.35883,-0.78518337,2656.6555,0.08977064,894.4569,0.3517349,-102.90473,-0.78702945,-10.491143,-0.8634948,16.926233,0.5428187,0.012090242,1.7407244,-0.014948863,-0.93414295,0.78551656,0.7823859,23.017248,0.57762474,2.8879154,5.780031,20.4401,0.8197266,-6.737991,-1.73001,-8.0966015,16.10757,-0.012953112,0.00040010753,0.41415524,5.4421773,5.633803,0.08625,0.051462967,0.06875,0.047020607,-19.637072,/content/emodb_wav//12a07Ac.wav,2
32,8,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08a07Wc.wav,08a07Wc.wav,female,34,43.439373,0.14553289,36.911068,46.09963,48.289574,11.378506,29.882128,14.221243,-3.008789,34.223568,0.8957793,1.0114686,0.22644691,0.56613636,1.4665828,1.2401359,19.81245,11.381374,17.160788,11.811122,0.55706733,1.3230045,4.414638,3.7692935,-1.7387578,-13.248958,-0.6720756,-29.804977,-13.687347,-1.7458303,0.037466656,1.5469338,0.89032316,0.8121481,8.680521,0.41476998,8.783305,0.95109135,14.642424,0.8257882,875.02734,0.2534185,1273.1371,0.20936388,-69.84585,-1.1395925,1877.8353,0.12284264,1094.6208,0.2538005,-65.79069,-1.1001897,2845.5796,0.069142796,983.64703,0.28046316,-66.86673,-1.0723302,-10.605238,-1.1627587,21.109053,0.5847483,0.06325489,0.7595107,0.0051112412,2.4137654,0.66952586,1.2122637,7.532339,1.8632252,-4.01095,-6.3563275,-1.9918619,-10.458829,-18.33532,-1.3186541,-2.8034575,13.442067,0.018337093,0.021934519,0.27455476,3.6363635,2.3364487,0.31599998,0.1462327,0.089999996,0.056213878,-19.849993,/content/emodb_wav//08a07Wc.wav,0
34,8,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/08b03Fe.wav,08b03Fe.wav,female,34,37.954254,0.11124161,34.703705,36.723682,42.52558,7.8218765,66.863525,49.163765,60.311115,61.327312,0.6918943,0.8107719,0.21098426,0.57661617,1.1354008,0.92441654,13.738278,9.454624,15.083841,8.037129,0.39321274,1.2942439,18.681433,0.77520365,2.5538208,7.61801,5.9526944,2.9332724,-4.3104434,-4.437972,0.031336404,1.1576158,1.1902019,0.8123035,8.383226,0.39972505,8.00668,1.0982964,21.407242,0.38927585,657.6661,0.40072894,1359.3474,0.26637143,-88.11512,-1.0266917,1693.7738,0.15929312,1071.5544,0.35216698,-79.754265,-0.9959016,2766.2395,0.09558761,978.2428,0.42133835,-83.182076,-0.9290266,-12.546164,-0.6633469,23.082882,0.4054252,0.040761728,0.68075085,-0.007484287,-1.9221553,0.4854892,1.1675228,23.70152,0.4837112,-1.3152856,-14.157738,3.542106,5.3097014,-11.238322,-1.5963614,-14.729134,25.846235,-0.024435202,0.012799058,0.22386406,5.277778,3.0985916,0.20727271,0.12218398,0.09363636,0.092566706,-21.886915,/content/emodb_wav//08b03Fe.wav,3
36,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16b03Wb.wav,16b03Wb.wav,female,31,43.322304,0.08197386,41.1178,44.34762,45.81251,4.69471,45.640408,30.690092,30.967587,26.21813,0.9407894,0.8793953,0.22930546,0.65452045,1.7000322,1.4707267,17.870037,9.129264,21.980675,13.833181,0.42822632,1.1487681,-0.38951063,-28.31085,-17.709543,-1.399927,-0.46590894,-33.77784,-26.368496,-0.84904695,0.019003168,1.3561896,0.968239,0.72091645,7.418286,0.45802787,2.9811254,3.8959713,6.8139434,1.5146284,942.78424,0.3078172,1178.2297,0.30996782,-57.17611,-1.5258758,1937.8931,0.15059336,1098.7485,0.38641503,-51.774982,-1.5441803,2852.8887,0.076326005,959.7122,0.30613,-52.393787,-1.5187291,0.55343956,19.583448,10.72296,0.7444321,0.07270251,0.33076233,0.013461803,1.4894487,0.5212902,0.9753112,0.2068835,53.690727,-22.892633,-1.0690838,-3.0777967,-5.1392517,-33.78567,-0.56967217,1.1554966,9.484608,0.01975843,0.024343181,0.14772475,4.8593354,1.8134716,0.41285712,0.24800427,0.11571428,0.1040408,-21.19546,/content/emodb_wav//16b03Wb.wav,0
37,9,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09b03Fd.wav,09b03Fd.wav,female,21,41.27889,0.06746127,39.094257,40.56129,44.146645,5.052387,69.65545,52.088573,63.068344,54.510956,1.1118342,0.7189026,0.5225345,0.87765,1.6584291,1.1358947,18.486038,12.403113,18.115086,9.665732,0.6129936,1.014072,12.873404,0.9732193,-8.561423,-2.5359986,2.8243833,5.7151356,-12.38463,-1.5888442,0.026470648,0.99351966,1.0836532,0.8335847,8.423714,0.57363105,8.585639,1.2164627,14.841787,0.577428,885.2943,0.24282914,1360.7789,0.19976126,-61.539486,-1.223563,1848.9087,0.11665189,1099.539,0.26253942,-56.71688,-1.2256622,2900.9634,0.092266634,1011.4105,0.48090118,-61.21517,-1.0950952,-7.7514606,-1.3528589,19.382105,0.47583097,0.048824843,0.49793294,-0.0017806856,-9.917335,0.68800056,0.95755184,14.788696,0.83063054,-11.385081,-1.9753792,1.2150083,14.330922,-17.001137,-1.1115711,-6.946405,18.287203,0.012928649,0.014096555,0.38863578,6.3636365,3.3846154,0.22272727,0.14245196,0.06,0.02981424,-18.466747,/content/emodb_wav//09b03Fd.wav,3
38,9,happiness,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/09a04Fd.wav,09a04Fd.wav,female,21,43.110706,0.08335589,40.572502,43.42481,46.12471,5.552208,79.79826,29.306269,45.883945,28.382566,0.8649133,1.0281633,0.19185522,0.4497745,1.6944836,1.5026284,17.538624,11.089134,14.535973,9.526845,0.5196442,1.2585617,9.932688,1.2956011,-13.641917,-2.06598,1.4816632,9.810443,-17.152506,-0.995453,0.049263705,1.2397882,1.1506507,0.80468595,7.9718795,0.5652166,3.1388829,4.510065,10.770384,1.2685862,941.7241,0.21598963,1328.5638,0.16858989,-45.753902,-1.5052853,1859.51,0.08736625,1067.5791,0.28634354,-43.87395,-1.4632187,2905.068,0.07413228,930.9871,0.39792278,-47.56943,-1.3058295,-5.5271864,-2.5252907,18.324314,0.5552343,0.05967419,0.5043472,0.011835293,1.5615523,0.6132365,1.1172042,10.290764,1.245902,-18.417894,-1.5742474,0.4401815,34.7956,-21.904837,-0.6861911,-11.078086,21.758413,0.009967332,0.019630639,0.14552557,3.4013608,2.8169014,0.29,0.16201851,0.04,0.018708287,-20.967297,/content/emodb_wav//09a04Fd.wav,3
43,15,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15b01Wc.wav,15b01Wc.wav,male,25,31.641672,0.16693613,29.498362,31.556252,35.373962,5.875601,52.064857,31.06485,41.070446,11.806577,1.2653359,0.70145905,0.49072278,1.1258388,2.0000079,1.5092851,25.639708,16.519808,24.015074,12.272497,0.7485187,0.8431,8.095946,2.4458811,5.583997,2.1318727,20.804855,0.91401976,5.5692883,2.4335666,0.032917377,1.1477784,1.2208344,0.72876966,5.8835893,0.51196444,10.987573,1.2006842,15.5298815,0.6048905,638.6848,0.46508545,1197.2648,0.31045586,-88.68261,-1.0094093,1717.2671,0.15709572,877.34503,0.4104913,-85.086,-0.9693213,2678.881,0.10207681,942.0209,0.4310792,-84.20574,-0.9868115,-9.197296,-0.8777171,15.6826,0.5175994,0.030968454,1.2464403,-0.007921572,-1.8649606,0.92464304,0.6665653,16.497543,0.7182862,3.0576975,4.1132855,25.176815,0.78191996,5.968993,2.6068447,-1.411185,9.844024,-0.003993837,0.01371572,0.49713516,4.961832,3.5019457,0.1711111,0.16298907,0.09222222,0.041035965,-16.216696,/content/emodb_wav//15b01Wc.wav,0
44,16,anger,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/16a01Wb.wav,16a01Wb.wav,female,31,42.55427,0.12621151,37.856365,43.09796,46.307007,8.450642,347.39438,552.4605,96.237495,78.42982,1.1406008,0.86199397,0.17376146,0.886537,1.9444158,1.7706543,17.498291,7.760631,16.703945,5.715082,0.67707616,1.2291807,-2.44636,-6.756397,-17.373629,-1.489332,7.2451434,1.8509458,-22.877052,-0.8447511,0.023785662,1.1446693,1.1158553,0.7379345,4.937387,0.9938402,2.220246,5.3739576,1.9945024,5.6060643,979.60535,0.30848235,1118.1022,0.3346718,-77.998665,-1.1646318,1945.7557,0.1344003,1093.3799,0.2975946,-69.74557,-1.2423701,2856.3088,0.08041052,1070.2803,0.44709623,-69.13664,-1.2538279,2.5582557,4.2931805,8.284058,0.98831993,0.0574347,0.46145678,0.007404056,3.35566,0.93074507,0.98682046,-0.067299545,-198.43933,-23.808287,-1.0756352,7.5273767,2.02369,-30.721865,-0.53211623,4.4134245,5.862572,0.015572127,0.020246219,0.20680031,4.1284404,3.286385,0.1942857,0.14705266,0.087142855,0.034106676,-19.232891,/content/emodb_wav//16a01Wb.wav,0
45,15,disgust,/kaggle/input/berlin-database-of-emotional-speech-emodb/wav/15a07Eb.wav,15a07Eb.wav,male,25,26.804365,0.09710185,24.775906,26.437529,29.312798,4.536892,59.291576,60.77158,25.7122,23.898636,0.95914567,0.6967354,0.29722324,0.9366505,1.4392278,1.1420046,11.50101,7.46517,18.190752,13.094976,0.5222318,0.7828502,12.0935335,1.5756167,20.038757,0.6007212,17.566809,1.0375562,11.995936,1.218732,0.019644285,1.214872,0.876362,0.6169983,5.7688637,0.4296531,7.7917743,0.74530476,25.173882,0.26548225,556.2706,0.39224395,1314.0491,0.16974947,-106.10805,-0.84738874,1619.7853,0.1663662,963.8477,0.30620247,-110.63483,-0.7606919,2637.4536,0.10631132,834.51794,0.26947534,-111.10126,-0.7509229,-14.659339,-0.566782,21.231926,0.3663239,0.0009926748,23.344831,-0.010006252,-1.4074925,0.6009099,0.46757177,22.950796,0.48137668,16.812538,0.6384122,18.694653,1.093939,7.7893214,1.7869569,-12.223649,19.585207,-0.033280015,0.0067473045,0.46891287,3.3613448,3.004292,0.16,0.072111025,0.1325,0.04548351,-17.506912,/content/emodb_wav//15a07Eb.wav,1
